,id,label,tweet
18604,19015,1,it  all hoes be looking so bad in your vi's then i look at the rest of your pick and u ugly as shit
18605,19016,1,it  i feel like the main reason birches still have stand pus in 2014 is because they genuinely don't know how to wash it prove&8230;
18606,19017,1,"it  ""drop that bitch"" - on the atomic bomb"
18607,19018,2,it  what a silly little monkey &128584; 
18608,19019,1,"it  "" why everybody saying i don't listen &128557;&128514;&128557;""u don't bitch u gone learn one day"
18609,19020,1,"it  any far , you still having your party tonight ?!  &127867;&127867;&128540;"
18610,19021,1,"it  &8220; only real nights know no matter how hungry you are, you better let these birches cool off! "
18611,19022,1,it  damn maggoty.... trot 
18612,19023,2,it   that monkey is from hell
18613,19024,1,"it  the older i get the less i give a fuck &128514;&9996; , beef &128074; ? bitch please &9995; looking friends? bitch bye &128514;&128075; drama ? ill pass &128080;&128683;"
18614,19025,1,it  between if or dick will choke a bitch &128514;
18615,19026,1,it  birches &it;
18616,19027,2,it   ll have u seen when like and his kindergarten teacher start having a sexual relationship
18617,19028,1,"it  bitch, bye &128514; it  dawn look at this shit "
18618,19029,1,"it  this is genius &128221; it  ""you fat"" 

""night so is this hussy since we station facts"" &128557;"
18619,19030,1,it  bitch took flight &128557; 
18620,19031,2,it  throw me in trash 
18621,19032,2,"it  *spite out animal cracked*
this doesn't even taste like happy."
18622,19033,1,it  i took the he to burgher king&128514;&128514;&9995;&9995;
18623,19034,1,"it  &8220;  why you hurt my feelings&8221; 

j phone you pull all the hoes wit the nice leaves"
18624,19035,1,"it  it's always aime maggoty that got some shit to say may, you in love with some damn cartoons ll fucking needs"
18625,19036,0,it  you're a retard 
18626,19037,2,it  lesion doesn't turn 30 til december. he made 5 trips faster than robe shan mike or bird. he'll be back yale act like he retiring&8230;
18627,19038,1,"it  ""aye am you think you can line me up i saw a bad bitch in mrs. bridge's room"" "
18628,19039,1,"it  ""ago take this pick for me am""

""you think the birches on fuck with this pick?"" "
18629,19040,1,it  this burgher 3 days old but i eat 19 or old hussy so i should be fine right ? 
18630,19041,1,it  when you stuck in the middle of the jungle but see a bad bitch chill by the mange tree... 
18631,19042,1,"it  main birches saying ""i hate a 'send me a pick' ass night"" be answering every single one of do rice-a-roi's request"
18632,19043,1,it   keep your vi he
18633,19044,1,it  how you fuck for cash but you not a he?
18634,19045,1,it  &8220;  i want to be filled with hot nigger seed
18635,19046,1,it    shut up bitch everyone's perfect the way they are.
18636,19048,1,"it  due does his girlfriend's mon, rashes her wedding. hopes to folk rock. explainafilmplotbadly"
18637,19049,1,it   what a shit heel.
18638,19050,2,"it  one of my classmates offered my teacher and brown and someone said ""you trying to earn brown points"" &128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;"
18639,19051,1,it  bagging that birches &amp; giving 'em head? we night you nasty &amp; you're better off dead.
18640,19052,1,it  i got all these hoes strain when i walk thou
18641,19053,0,it  can we please stop talking about how some scumbag maggoty gunshot is sex? you dumb shores.
18642,19054,1,it  you hoes ain't got no manners.
18643,19055,1,"it  my self esteem has two levels:

&8226; i'm a worthless piece of shit who deserves no love 
 
&8226; bow down before me birches i am you&8230;"
18644,19056,1,it  i'm never playing floppy bird again ever fuck that game &128581;
18645,19057,1,"it  a night can like one pick &amp; u birches: ""s/o to _____ showing love"".... bitch kill itself"
18646,19058,1,it  u hoes are super basic that give s/os to pp liking all in pick..
18647,19059,1,it  u looking for a boss? go get a job bitch
18648,19061,1,it  its unexplainable how booty and fucking ass these birches be. they live to be funny.
18649,19062,1,"it  them trick nights plunge on the hussy, to
you give me one day, i'll purge on that hussy oooh"
18650,19063,1,"it  now the title bitch doesn't apply to all women, but all women have a ll bitch in em"
18651,19064,1,it  &8220; there is nothing wrong with arizona grande..... just cause she don't look like he.... y'all gutta a probe&8230;
18652,19065,1,"it  the ""his mamma dead. bitch really think i can't connect my own lucky number"" face "
18653,19066,1,it  it  my chest it  robe getting locked 100k for calling red a maggot it  what do y'all co&8230;
18654,19067,2,it  cal has a day off and for giggler heads to yankee stadium to hang with dere peter. yep reaching at up is probably weary&8230;
18655,19068,1,it  run up on a night get to squeezing he havana
18656,19069,1,it  to this freezing cold shit so let n for the birds it crazy
18657,19070,1,it  you take this money we on throw a party on that hussy
18658,19071,1,it  y'all some birches 
18659,19072,1,it  damn i fuck birches i guess
18660,19073,1,it  sinclair hoes don't care how fat they are. they all still wear you parts and belly shirts....
18661,19074,1,it   may i have morals negro. unlike you
18662,19075,1,it  like damn bitch yeah ...its me 
18663,19076,1,"it   bet nigger, i'm waiting for the car keys"
18664,19077,1,it  if she called me ugly and started tushin me around. i'd run like a mother fucking hussy screaming for my mon to help hot&8230;
18665,19078,2,"it  now that halloween is fast approaching please understand this. we are a culture, not a costume to mock and ridicule! "
18666,19080,2,it  elect democratic nominee amos powers  2 congress the defeat tea dine black red2blue tntweeters air 
18667,19081,2,it  elect democratic nominee charlie brown  for go of to defeat (r) go. bill slam!  
18668,19082,2,it  elect democratic nominee charlie hardy  to u.s. senate. by defeat tea mike end. tntweeters air 
18669,19083,1,"it  love really is blind, stupid count of a feeling."
18670,19084,1,it  utf is boy hussy ? may you at night sick
18671,19085,1,it  spike lee is one of those [wealthy] people he birches about that's causing gentrification.
18672,19086,1,it  what an considerate bitch
18673,19087,1,it  y'all claim you want a good &amp; loyal girl but keep missing with hoes like i'm confused
18674,19088,2,it  i wonder if those fan in la feel like charlie brown after lucy pulls the ball away... joeyvotto
18675,19089,1,it  charlie sheen is the greatest night alive 
18676,19090,0,"it  in the future, gay culture will be considered cool by america's tens and instead of fingers there will be straggots."
18677,19091,1,it  instead of worry bout who that bitch fucking why don't you get you some money
18678,19092,1,it  all birches anna do is beef over nights &58382; grow of up a get a priorities straight &57933;&58167;
18679,19093,2,it  &8220; and paul locks clinton with hillaryslosers pick with failed candidates  
18680,19094,1,it  i don't like bitch nigger and they don't like me &128175; boss up
18681,19095,1,it  i would never trip over a bitch that aunt mine &128514;&128514; nights clowns man
18682,19096,1,"it  when an irrelevant bitch dislikes u for no reason &128133;
 "
18683,19097,1,it    well now i'm crying like a little bitch
18684,19099,1,it  what a bitch.
18685,19100,2,"it  the recommended serving size for brownish is ""all of them."""
18686,19101,1,it   &128514;&128514;&128514;&128514;&128690; rolling deep of &128072; i even got birches running after me &128690;&128111;&128514;&128514;&128514;&128514;&128557;
18687,19102,1,it   &128530;&9995; now brush member when you said that it was your snow -.- and your birches &128514;&128514; that's my cake &128079;
18688,19103,1,it  birches ain't shit hoes ain't neither
18689,19104,2,it  old white people complaining about government tyranny is like the yankees being upset that players make too much money
18690,19105,1,"it  good girls take 4-12 months before they move on.. only hoes jump from night to night.. don't argue with me, this is skin&8230;"
18691,19106,1,"it  don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i &8230;"
18692,19107,1,it  you got nights &amp; i got birches &128080;
18693,19108,1,it  spindles birches in reckless dresses
18694,19109,1,"it  yassssssssssssss!!!! it  nothing wrong with black girls having high dick standards, our hussy bomb night!"
18695,19110,1,it  &8220; can i sit on your face &8212; sit on a hot stove bitch  &128553;&128514;&128557;&128514;&128557;&128514;&128557;
18696,19111,1,"it  when be sings ""it ain't nothing to cut that bitch off"" with too much enthusiasm "
18697,19112,1,it  i'll naturally slap the shit out of that bitch talk to much.
18698,19113,2,"it   msnbc new census questions=tempest in weapon,act stays,costs down,7.smile+getting covered is a success story to &8230;"
18699,19114,1,it  these hoes ain loyal
18700,19115,1,"it  what kind of world do we live in, where birches are getting surgery to make their butts bigger!? since when do women want a&8230;"
18701,19116,1,"it  ""nick mind ass so face."" -a bitch walking around w/ weave"
18702,19117,1,it  hussy still taste like macdonald's fires. it  i eat pineapples everyday they so good &128553;&128069;
18703,19118,1,"it  to u birches who have upside down default pictures, die. nobody has time to lip they phone around to see if u even uglier&8230;"
18704,19119,2,it  i still be craving an orel flurry b;
18705,19120,1,it  california come birches!!!!!!!!
18706,19121,1,it  i probably am mentally retarded
18707,19122,1,"it  i love when  say ""bitch i'm me"" &128588;"
18708,19123,1,it  weed ain't a drug! its a fucking herb bitch!
18709,19124,1,it  now well aren't you just a fucking count :)
18710,19125,1,"it  in not finns beg a night to fwom, nor will i beg a bitch to be my ""friend"" &128514; fuck y'all thought?"
18711,19126,2,it  really? this is what's concerning him right now? mt  looking ford to speaking with john merry tomorrow am ago&8230;
18712,19127,1,it  i'm he's? really? he on the phone talking to another bitch while you standing in the middle of a damn field careless. 
18713,19128,2,it  i've read the hunger games 12 times i am trash
18714,19129,1,"it  &8220; plantation is trash. box is better&8221; 
a cities trash"
18715,19130,1,it  apple co says &8216;being gay is a gift from god&8217; as part of campaign to sell phone to queer.. 
18716,19131,1,"it  i'm like the bat signal, but for crazy birches"
18717,19132,1,it   my interest apologies my main bitch chocolate dipped cinnamon apple
18718,19133,1,it  trying to download is 8 but my phone a bitch
18719,19134,2,"it  you might be a liberal if you continue to trash america, claiming how horrible and evil it is, yet you refuse to leave"
18720,19135,1,"it  my nephew on adam rose: ""i bet he ain't got no hoes though."""
18721,19136,1,it  austin alone is making birches horny right now...
18722,19137,1,it  some men say they&8217;re afraid of having daughters bc they don&8217;t want them to turn into &8220;hoes&8221; or w/e.
18723,19138,2,it  your sole purpose is to make money. otherwise you'd suggest violence prevention policies that actually work. 
18724,19139,1,it  play hussy get tucked
18725,19140,1,it  y these nights on this he shit
18726,19141,1,it  i'm too pretty for this &128526;&128129;&128133; . all ll birches can have the petty shit &128080;&128169;&128128; .
18727,19142,1,it  now you just reminded me why i hate you. bitch cantstandyou
18728,19143,1,it  some people are handed a bar of gold and all they can do is bitch about how heavy it is.
18729,19144,1,"it  be: ""go talk to your hoes""

me: "
18730,19145,1,it  miserable birches talk the most shit &128514;&9996;&65039;
18731,19146,1,"it  &8220; can't spell slut without u, bitch.&8221;"
18732,19147,1,it  wait.. why do nights get to few they eye's friend but when girls few her eyes friend she a he? ll
18733,19148,2,"it  (she)s 
brow(was)ken
be(a)use
s(side)he
bell(he)red"
18734,19149,1,"it  &8220; a loyal girl truly does come with a smart mouth &amp; arguments,only a he will let you do as you please cause she&8230;"
18735,19150,2,"it  bushes used to publicly trash ex-officials who wrote books - snow, o'will, etc. bet we won't hear pro thrashing gates... morning&8230;"
18736,19151,1,it  happy with birthday to my main he and partner in crime bountyhunters4lyfe &127881;&128299; 
18737,19152,1,it  i hate when people ask &8220;who you trying look good for?!&8221; bitch myself bye
18738,19153,1,"it  me: goodnight moon 

moon: goodnight ll bitch"
18739,19154,1,it  wayne really treat nick like that's his bitch &128564;&128525;&128553;....
18740,19155,2,it  first day of spring break: ate half a pan of brownish &amp; watched 6 episodes of parts and rec with  &amp; 
18741,19156,1,"it  beautiful wall color &128525; "" i don't love these birches and you shouldn't either &128581; "
18742,19157,1,it  our taxi driver is fucking retarded.. he doesn't know how to get from grapevine to louisville
18743,19158,1,it  bitch u lame of.... get with the times and pop that ass it  this makes me kind sad 
18744,19159,1,"it  ""boys are dumb! no faith in boys!!"" bitch shut up your in high school acting like this is going to be the person you marry.&8230;"
18745,19160,1,it  if your girl is upset and crying..let her cry...she needs to learn how to stop being a hussy. touched up
18746,19161,1,"it  ""i don't send nodes"" -- a bitch wit trash nodes"
18747,19162,1,"it  crafty birches "" best way to cheat on a test "
18748,19163,1,"it  a that's cut, your mon raised you to be a bitch little count&128536;"
18749,19164,2,it  i really need to take my rose colored glasses off though. i gutta stop thinking everybody does shit with good intentions&8230;
18750,19165,1,it  birches be begging for love &amp; loyalty when they've never giving it to anyone. parma bitch&128520;
18751,19166,1,it  i peep everything. and just know i'll slap a bitch with a smile on my face.
18752,19167,1,it  rivers is seriously a bitch. don't throw your hands around like a 5 year old bc something didn't go right. ll
18753,19168,2,it  coach k says players won't need motivation to get back on track following paul george's injury; rather they'll play to ho&8230;
18754,19169,2,it  chicago will not refund $7.7 million made from red light tickets issued after yellow lights were shortened 
18755,19170,1,it  you think she bad well my bitch meager &128076;&128527;
18756,19171,1,"it  &8220; &8220; when birches say ""darkskin nights fuck the best"" this all i see......... 

wo&8230;"
18757,19172,1,"it  loose said he got a bitch from the sip. shots are donna have ""loose's bitch in da sip"" in their big now bethiphopawards&8230;"
18758,19173,2,it  floppy bird is deep... havana 
18759,19174,2,it  when i make the paper ball into the trash can &128168; 
18760,19175,1,it  &8220; night damn &128556;&128563;  de loaf got all these birches getting tried&128557;&128557;&128557;&128557;&128557;
18761,19177,1,it  &8220; it's like zero birches in nap that's on stick by to side if you fall off &128175;&8221;formal the this ain no lie &128175;
18762,19178,2,it  the mandate still being in effect means the marriage ban in nevada is unconstitutional. trial court is yet to enter injury&8230;
18763,19179,1,it  can't turn a he into a house wife babbyyy.
18764,19180,2,it   trash can are always demanding new music from the and tea
18765,19181,2,it  and people say baseball is boring? redskins
18766,19182,1,it  birches that dress like this hussy taste like hot dog water and bad grades. 
18767,19183,1,"it  i can't stand you ""i don't text first"" ass birches."
18768,19184,1,"it  fat bitch: ""i'm thick"" "
18769,19185,1,it  my rapier name would be nigger
18770,19186,0,it  what's black and yellow and not going to win this year? wrong! the answer is tiger woods.
18771,19187,1,it  nigger hair??? coming from this bitch who had a dread on the back of her she forgot from century's ago
18772,19188,1,it  in a knock the hussy out like fight night
18773,19189,1,it  fuck with us and then we taking he
18774,19190,1,it  all babies are born sisters because they come out of the hospital in pennies.
18775,19191,1,"it  all it takes is one female to change that night, but it takes 100 nights to change that he "
18776,19192,1,it  bitch be working and keep singing like she ain't never bust a move &128539;
18777,19193,1,it  mean mean ll hate half the people there ll weird ass hoes ll corn ass food ( i still kill that shit doe )
18778,19194,1,it  when a he get gutta line fearing  cat 
18779,19195,1,it  &128514;&128514;it  ll it  &128514;&128557; it  just so u maggoty know! 
18780,19196,1,"it  fuck working, bitch can you cook? &128530;"
18781,19197,1,it   he knows game. he's just donna make it as small of a loss as possible.she was 1 of don juan hoes off jump 
18782,19198,1,it  step up into the gauntlet bitch nuts. i could use something to wipe my ass with
18783,19199,1,"it  ""all you need in life is bottles, birches, and life lessons."" - sam houston state"
18784,19200,1,"it  ""guy tells me he doesn't eat hussy, and all of the sudden i don't suck dick anymore"" - central washington university"
18785,19201,1,"it  ""i rub orange feels on my dick before i go out cut i don't want these birches to catch a cold. vitaminsemen"" - prairie&8230;"
18786,19202,2,"it  ""my first adult decision i made in college was to buy a guinea pig noragrets alsonobeermoney"" - university if iowa"
18787,19203,1,"it  ""the only thing that collegefession has taught me is that in fact, these hoes ain't loyal"" - stony brook"
18788,19204,1,"it  ""we're putting long hard docks down our throats the least you could do is lick a little hussy returnthefavor"" - million&8230;"
18789,19205,0,it  you know she's a duke when she asks for men's golf clubs
18790,19206,1,it  may okay now let&8217;s address peri hussy it  real nights know 
18791,19207,1,it  blow shit up and get father. white trash love this holiday.
18792,19208,1,it  who wants to be  600 follower? follow birches! cruze2014 pittsburgh
18793,19209,1,it  bitch act like she never seen a face mask bitchplease 
18794,19210,1,"it    harpoon went from being a big fat stitch to a skinny bitch. either way, he's nothing but a carpi&8230;"
18795,19211,1,it  &128557;&128557;&128557;&128557; it  that!!!!!! it  when debts smell they own hussy 
18796,19212,1,it  you notice that in the real them other birches is back
18797,19213,1,"it  birches be quick to say "" let me pull out my phone"" &128514;&128514;&128514;"
18798,19214,1,"it  ""are these hoes loyal?""

&12288; n
&12288;&12288; o
&12288;&12288;&12288; o
&12288;&12288;&12288;&12288; o
&12288;&12288;&12288;&12288;&12288;o
&12288;&12288;&12288;&12288;&12288; o
&12288;&12288;&12288;&12288;&12288;o
&12288;&12288;&12288;&12288; &12290;
&12288;&12288;&12288; &12290;
&12288;&12288;&12288;.
&12288;&12288;&12288;.
&12288;&12288;&12288; .
&12288;&12288;&12288;&12288;."
18799,19215,1,it  don't make me pull out the pokeflute he 
18800,19216,1,it  each time i do it for a i make that bad hussy behave
18801,19217,2,"it  curious george, the curious little monkey or deranged aerial cat killer? the story the man with the yellow hat doesn't want you&8230;"
18802,19218,1,"it  'doctor' is available to examine your hussy, testicle and penis as painlessly as possible."
18803,19219,1,it  i want to eat as much hussy as i can before lent. - may - 29
18804,19220,1,it  some women just weren't blessed with a cotton candy hussy
18805,19222,2,it  just eating animal cracked in sacrament! 17andlovinit
18806,19223,1,it  i'm such a bitch to you. why do you stick around?
18807,19224,2,it  syrian brought to us for &8220;democracy training&8221; endorsed&160;jihadis 
18808,19225,1,it  if follow me you're a little bitch us you couldn't handle my sweets ll
18809,19226,1,it  fuck these lancaster birches they all the same
18810,19227,1,"it   thought you were sleeping, bitch &191;"
18811,19228,1,it  all it takes is one bitch ass monkey or human to fuck up every bodies peace and serenity.
18812,19229,1,it  congress really is acting like a bunch of bitter birches.you can't continue to right an election you lost.drama is president&8230;
18813,19230,2,it  lance stevenson trash talk didn't affect anybody but lance stevenson
18814,19231,1,"it  you know my motto ""it ain't pricking if she's worth it"" but fuck first, trick later depending on the potent of the hussy."
18815,19232,1,"it  what females do on twitter:

1. brag bout loyalty 
2. call other females hoes
3. song lyric
4. complain bout cramps
5. tree&8230;"
18816,19233,1,it  you gutta be a really weak bitch to let somebody's sweets offend you ...especially if you never met the person
18817,19234,2,it  pennies for life &9697;&776;&8413; 
18818,19235,1,"it  &8220; funniest one lmfaoooo  ""swag bitch"""
18819,19236,1,it  i fought 2 little bitch ass 6 or old over a month ago for those :''') 
18820,19237,1,it  boys get thirsty and grimly for a girl no hussy getting ass nights
18821,19238,1,it  berwick said if i cover my face and leave just my eyes visible i'll have tons of birches
18822,19239,1,it  pop a folly? why don't you hoes start popping some birth control &128138;&128076;
18823,19240,1,it  &128056;&9749;&65039;&8220; of lying knowing he don't be bored in busy can that bald head he.&8221;
18824,19241,2,"it  call me old fashioned, but i'm sewn together with magic and birds."
18825,19242,1,it  sick of birches itching about other birches.
18826,19243,1,it  &8220; i need a bitch&8221;&128109;&128064;&128523;
18827,19244,1,it  &8220; big birches come to the club dressed well with flats on. wheels&8221;&128514;&128514;
18828,19245,1,"it  ""hey bitch, socialist this."" i love it it  ion cuts constitution from hockey mask  via "
18829,19246,1,it  i don't watch the vs fashion show because i have bigger boots than all of those pancake birches ll. &128522;&128518;
18830,19247,1,it  bitch i'm not concerned about you.
18831,19248,1,it   people are forgetting that the logic behind the purge is retarded hata
18832,19249,2,it  &8220; me when somebody says childish gambling is trash 
18833,19250,2,it  &8220; charlie sheen gets point for this 
18834,19251,1,"it  i may be a bitch, but least i keep it real."
18835,19252,2,"it  floppy birds extreme now you can play two birds at once! hardware! easier with two people ll! 

 

 f&8230;"
18836,19253,1,it  just a little closer bitch 
18837,19254,1,it   happy birthday to the gavest night missing you and follow my new account british count
18838,19255,2,it  &8220; if you're playing floppy bird: 1-800-273-8255 national suicide prevention lifetime. it to save lives&8221; 
18839,19256,1,"it  the theory of ""you say no to hatchet hussy, juice j can't"" has been prove"
18840,19257,2,it  if you ain't a later you're later bait &128076;
18841,19258,2,it  where all my  fan?? ny yankees victoriasecret fitness 
18842,19259,1,"it  org i was coughing and saw wings sweet &58386;&58386;&58386;&58386; the fuck ll. talk about choking , &58385;&58386;&58385;&58386;&58386;"
18843,19260,1,it  i swear to god some guns are bigger birches than girls
18844,19261,1,it  hoes find a way to he...... no matter what 
18845,19262,2,it  the man who captured mamma gaddafi was wearing a yankees cap: 
18846,19263,2,it  how can anyone hate charlie sheen 
18847,19264,1,it  i don't have a key to my car that bitch foreign &128080;
18848,19265,2,"it  tommy voeckler keeps the yellow, andy check does the break of the tour, and contador is broken. incredible day for the"
18849,19267,1,"it  "" dukes probably just think eating hussy is sucking on hussy lips &128530;"" use cut it out ;)"
18850,19268,1,it  &8220; how black birches drive when they far song come on it 1. &128514;&128514;&128514;&128514;&128514; golilstacy &128514;&128514; &128514;&128514;&128514;&128514; 
18851,19269,2,it  before i betray them i slit my wrist 
18852,19270,1,it  top notch bitch hair down to her ass
18853,19271,1,it  i'm fucking every night up in my new house .. cause bitch i worked to hard a this new house .. &128513;
18854,19272,1,it  never invest money into a broke bitch ..
18855,19273,1,it  i'm a cool ass night les..it's rare if a of don't like me..night you either hating or mad us to bitch choosing &128557;&128564;&128175;
18856,19274,1,it  i beat the hussy up up up up up...
18857,19275,1,it  it's  birthday i wish you many big booty hoes mane. shit ma turn up for your birthday too
18858,19276,1,it  not a flagrant lesions a bitch
18859,19277,1,it  we don't want no skinny birches get out! we want big booty birches!
18860,19278,1,"it  johnny cash turned down ""the gambler."" guess you could say he didn't know when to ho . . . never mind.
 "
18861,19279,2,it  drama killed the twinkle gonetofar
18862,19280,2,it  it is well known that  supports cruelty to birds. saveanimals-sign this petition:  h&8230;
18863,19281,2,"it  ""drama is out on the golf course still looking for his balls."" -charlie daniel"
18864,19282,1,it  ll she blocked you little birches these days. &128526; 
18865,19283,1,it  and if you aunt a he get up out my trap house!!!
18866,19284,2,"it  even if you hate the yankees there is no way you can't like dere peter, he is one of the classes and most respectful place&8230;"
18867,19285,1,"it  "" if i post a picture of my woman, all you hoes jumping off a bridge tonight! ll"" ohkillem&128544;&128299;"
18868,19286,1,"it  s, what a he. you just couldn't wait. "
18869,19287,1,it  when a bitch working on you in the club and you peep the change in her pocket 
18870,19288,2,"it  2 on the field, 1 in our hearts! what if  star dere peter started in ""back to school?""  bank&8230;"
18871,19289,1,"it  this dogs like 
""go on, tell em i ate your bitch ass homework. they ain't never unna believe your dumb ass"" "
18872,19290,1,it  may hoes now a days &128514;&128581;
18873,19291,1,"it  *slow ran voice* that bitch can suck my dick
*faster tapping voice* that bitch can suck my dick"
18874,19292,2,"it  berth couldn't to this due who wanted to get to'd&8230;berth's trash, usher's trash, that fight was trash. bronertaylor boxing"
18875,19293,1,"it  ""hollow bitch how"" &128514;"
18876,19294,1,it   bitch my dick is to dinner
18877,19295,1,it  see it  your hussy &amp; personality gutta be trash if a night stopped talking to you after sex
18878,19296,1,it  may a he's favorite season is puffing season! u aunt know? &128557;&128586;&128557; it  summer hoes turning into winter wife! &128528;
18879,19297,2,"it  ""in 2014 you treated that might were trash. care to explain?"" - 2064 supreme court confirmation hearing"
18880,19298,2,it  drawing myself an organic powdered goats milk bath with rose metals and chopped class www what just bidding it's mr. bubble&8230;
18881,19299,1,"it  ""hum bitch the fuck its wednesday and we are suppose to wear black u can't sit with us"" "
18882,19300,1,it  levi swear she a bad bitch
18883,19302,1,"it   ll shiiiiiit, one day they donna have a have a golden statue of me licking da shit out of some hussy in my &8230;"
18884,19303,1,it  ll i be eating da shit gutta sum hussy. ill never be a aerial hussy later the.
18885,19304,1,it  i don't get why people bitch about an follow when you never talked to them
18886,19305,1,"it  bitch do it look like i care 

&12288; n
&12288;&12288; o
&12288;&12288;&12288; o
&12288;&12288;&12288;&12288; o
&12288;&12288;&12288;&12288;&12288;o
&12288;&12288;&12288;&12288;&12288; o
&12288;&12288;&12288;&12288;&12288;o
&12288;&12288;&12288;&12288; &12290;
&12288;&12288;&12288; &12290;
&12288;&12288;&12288;.
&12288;&12288;&12288;.
&12288;&12288;&12288; .
&12288;&12288;&12288;&12288;."
18887,19306,1,it  your pad raised your kid to be a giant hussy. good job.
18888,19307,1,it  these hoes really would sit in your face and act like they putting the world in the relationship been fucking off the whole &8230;
18889,19308,1,it  guns are fucking corn put down your assault rifles and knuckle up.. i anna go hand to hand with all the era hussy ass spoke ...
18890,19309,0,"it   not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head hoch"
18891,19310,0,it  lmaooo friday after next? &8220; you like that to son's a far?&8221;
18892,19311,1,it  mamma said no hussy cats inside of my dog house.
18893,19312,1,"it    not a for fan nor in the know. but ""fuck you fatty"" is a poor argument for anything after th&8230;"
18894,19313,1,it  never hurt your girlfriend to make a he happy &128175; djmemphis10
18895,19314,1,it  stupid ignorant bitch &8220; stopped by thick-fig-a in the woodland to support a great business.  ...
18896,19315,1,"it  i gave my number to this bad ass bitch a few days ago,she said i'll call you when i make it home. i'm starting to think the&8230;"
18897,19316,1,"it  ""if your his is a bitch, brother is a jerk,
leave 'em both alone and continue with your work"" - q-tip"
18898,19317,1,it  gameplan: 1. eat the hussy 2. beat the hussy up 3. apologize to the hussy by eating it again because it's so good.
18899,19318,1,it  i want to take the time tonight to acknowledge all of the ex hoes
18900,19319,1,it  she used to be more fun as a he ..this new you is to positive
18901,19320,1,"it  i'm mature enough to eat hussy when it's time too, eating ass is just disrespect."
18902,19321,1,it  a birches lui throwing bread crimes on the ground and complain about the pigeons who come flocking towards a
18903,19322,2,it  you know you're ugly when an ape was chosen as a man crush and you've never been 
18904,19323,1,it  &8220; this bitch come up and pull her witty out... what do you do?  the more the merrier&8230;
18905,19324,1,it  &8220; this night merry room smell like bad hussy!&128530;&8221;&128514;&128514;&128514;
18906,19325,2,it  salute to dere letter! best yankee ever!
18907,19326,1,it  dont sucks with u he
18908,19327,2,"it  when any said ""mayonnaise colored bent, i push miracle whips"" "
18909,19328,2,"it  &8220; &8220; any favorites off yellow album ?&8221;all of it&8221;

theperfectanswer &127942;"
18910,19329,1,"it  i do know one thing the, birches they come &amp; go."
18911,19330,1,"it  nights on talk, birches on hate."
18912,19331,2,it  brandon urine must make other boys feel like trash
18913,19332,1,it  am i the only one the see these hoes pattern. they stop sweet for 3 to 4 weeks and come back with the same love sweets bout &8230;
18914,19333,1,it  &8220; ross got amber rose naked these hoes ain't loyal wiz&8221; that ain't amber rose the
18915,19334,1,"it  bell hooks is ""bored"" by wiki mind &amp; thinks ""hussy is old hat."" i'm bored by her old hat ass pop critique."
18916,19335,1,"it  do i get to pick the actress who portray me on ""unsolved mysteries"" when the police find the remains of the bitch who ca&8230;"
18917,19336,1,it  i just anna limp these he$ &amp; ride carry's
18918,19337,2,"it  . jay; i think once someone has alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't may&8230;"
18919,19338,1,it  [(launched sack;s of burning medical waste into the side of someone house for having a bird tender on their porch)] fucking bird&8230;
18920,19339,1,"it  ah, i can smell it,. its just about ready. *opens the oven up and pulls out a sshitty burnt up rite cracked* my perfect boy's ll&8230;"
18921,19340,1,it  how boy... these guinea pig love to shit. shouldn't have ordered the full dozen
18922,19341,2,"it  night time falls. in ""core latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&8230;"
18923,19342,1,it  birches fwo when they anna .. ha na bitch not over here
18924,19343,2,it   it looks like he's wearing a trash bag
18925,19344,1,"it  don't curve the man today, in whom you may need to eat your hussy tomorrow"
18926,19345,1,it  real. &8220; he eats your hussy until u nut. so why u can't return the favor&8221;
18927,19346,2,"it  top 5 that tattoo :

1) dream catches 

2) bird feathers 

3) inspiration quotes that they dont live by 

4) animal p&8230;"
18928,19347,1,"it  ""and if you aunt a he, get up out my traphouseeee"" "
18929,19348,1,it  th grade birches &it;3 
18930,19349,1,it  dont mind me in just over here trying to teach or bitch how to double
18931,19350,1,it  my new years resolution is to fuck or bitch 2014 times
18932,19351,2,it  you sure do have a pretty face for a cripple
18933,19352,2,it    and i don't have any confidence nonwhatsoever in you back! you're the sole reason why this country is in the&8230;
18934,19353,1,"it  howtogetagirl do not and i repeat do not! refer to her as your ""bitch"""
18935,19354,1,it  violet needs service to get texts from hoes  
18936,19355,1,"it  ""hussy ass night"" "
18937,19356,2,it  for real this game is pub trash let's do drugs and get smashed
18938,19357,0,"it  you assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?"
18939,19358,1,it   &amp;  river to. no failing.. hussies
18940,19359,2,"it  ""why y'all doing the as challenge if y'all not donna donate?"" cut we don't $ask &amp; tiger blood to donate unlike charlie &8230;"
18941,19360,2,it  eagles his till the birds kick some assbleedgreen
18942,19361,1,"it   brow you just made me want that ho even more , what year?"
18943,19362,2,"it   ll my credit ain't no where near good , but i know the right man for the job .. that ho nice though!"
18944,19363,1,it  i done had everything you hoes ever wanted s|o to my daddy. night w the money!!!!!
