id,label,tweet
2679,2,  historical point: cracked was a term for the irish settling in the woods of the mid-atlantic. hardly offensive.
25260,1,to bitch whipping in the early morning
4836,0, a far
3694,0, not funny u maggot
17001,0,it  i stopped daring about cm when i noticed dukes where getting chose before me
11274,2,"i took 2 ""rebel vs. yankee"" tests (40 questions, accents, word usage) and scored a total % of 47.5% rebel vs. 52.5% yankee in southern pa."
16725,1,"it  . ""soon meat?!"" made me ill to even type that. racism much? "
75,2,""" baby monkey bathtime 
a this is soon adorable!"
7550,2, just watched your video good stuff thought i'd let you in on the new boss boon says old character but will be surprise. it's argus
13868,2,"oh yahweh, your hand is upon me, your shadow covers over me.for your sake, the house of sarah'al mock me all day long "
17582,0,it      i don't care the cracked
1839,1,&8220;   &128077;&128514;&128514;&128514; bitch i was fucking with but fuck you night square up&8221; and i'm fucking with you &128514;&128514;&128076;
12697,0,liberty and justice for all it  go get me a sandwich nigger or i'll kill you
16534,2,"it  jihadi-in-chief russen urges restraint in fighting islamic butchers&8252;&65039;apparently, we should be nice to iris...we might hurt&8230;"
13543,1,never again will i put so much into a relationship unless the bitch actually puts more effort into it than me.
6279,0,   all u can pull is the fucking retard
2182,2,(via  charlie anus is sending &8220;made in china&8221; canadian flag pins back to conservatives &8211; 
14702,2,it  by lost her ring at the met gale. jay found it &amp; instead of just giving it back he gave it to her as a mock proposal 
2616,1, wing wing wing wing wing
24482,1,i have to be the taller older bitch
14137,0,"people who go to church in hollywood, ca are all white trash filth."
24811,0,oh well. he's a far anyway.
18345,0,it  ah i hate white people now since he looks like a duke it  i think he just ended racism 
5305,2,"  tyranny dragoons, eh? i know some people that will love this!"
1649,1,&8220; when you try to smash but that hussy stand 
15365,0,it  nights always anna talk about how god is against days.. what about that hussy you was eating last night? ain't god a&8230;
25292,2,"you've gone and broke the wrong heart baby, and drove me redness crazy"
20281,1,"it  cm &128525;
bc tomorrow's 6 months &128152;
fuck everyone who said we wouldn't last. proved you birches wrong  "
21063,2,"saw 5 pick up a time off the floor with her toes. apparently my ""monkey toes"" gene is strong with that one."
10918,1,i know this one he on twitter right now that's catfishin shit !!!!!
1660,1,"&8220; u look like a cotton picked the 

it  about to put in field work &127944;&8221; damn see got all the jokes"
4265,1, that area is a bitch regardless so i can imagine
3582,2, guess who's eating cracked b without you
775,0,"rebelscience ......is using an actual woman as a genetic engineering lab for ""all natural closes""..... or something...... maggot rome"
19893,1,it  i hate mess females that live for mess... like go sit down somewhere . go get class he &128536;&128564;&128129;
10611,1,"i got .05"" of rain yesterday including the bird shit in my gauge."
8514,0,california is home to slater trash.
18393,1,"it  &8220; well, there's ""crazy bitch"", and there's ""you can look for that motherfucker's corpse, but you won't find&8230;"
5258,2, now now&8230;that bird is one of god's creatures :-)
3539,0, it was a joke you fully bitch be happy uncle stoop even acknowledged your nasty ass may
21986,2,the birds and the bags vogue by anal r  via  vantage jewel dugout insects birds
4706,1, but not disaster hussy. that thing is a wreck.
2187,1,*nicholas cage rolls dusty secret stroll* it says here james madison was a shiny little bitch
18815,0,it  you better pray i don't send your nodes out bitch
24847,2,pancake trash
2212,2,"-can i help you?
-maybe. you gutta card for &8220;sorry that tyranny died in your hotel room; now your wife knows. here&8217;s an applebees gift card&8221;?"
8756,2,"honor&237; us joy negroes 
y short si que no pseudo vivid sin ellis"
22628,0,this white bitch had the fucking nerve to call me a night&128078; when she the one pain for her lips to get big&128514;&128564;
9715,0,god i would sell both my nuts to watch lesion tear his all right now and watch all those hussies kill themselves
151,2,""" who wants to get there nose in these bad boris then scaly chat sockfetish stinking  hot so and legs"
12135,2,ion no wat kind spring clothes emma get my young sicca dis year we ain't down da pool dis year gutta offset em wit sustain else
20384,2,"it  i'm confused. margins india just drew a yellow card, but i didn't see him steal a tank from the brazilian army and open fire &8230;"
13678,1,nights talk more than birches these days
10291,2,i am currently using a yellow marker that is literally called 'spanish orange' for this drawing of  ; absolute perfection.
7256,1,    may night to vi so trash my phone won't even load that shit
673,0,"azmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racism white trash in the state. trot teaparty flooding"
2979,2, look at you with yellow fever.
11607,1,i'm like rushed and i did her like when he found out the hetty truth about new-new
9098,1,"dress like a he, i'm going at you like a he just like any other note. forget halloween."
3379,2, jay-z and by they will never be..just trash
21716,1,switcheroo on to main he hell now me and my nigggas don't save hoes
11650,1,i'm out this bitch
19499,2,it  me and  are in our yellow submarine in.. &127754;
14613,1,it  some of y'all hoes thighs be so thick and can't even walk + yankee food
7776,2,all i ever want is for someone to love me as deeply and devotedly as charlie belly loves the witness.
12049,1,in sipping hot tea bitch
12554,2,"king, ti vs tip and that troubleman albums all trash."
15555,0,"it    true i need to sleep to make them gain brush!! so all the hoes stay sirin ;p 
alright, later&8230;"
772,0,reasonswecantbetogether if u was talking to my fig or smashed da homes
5528,0, yea i forgot i was talking to a degenerate maggot
5783,0, like the new vi. my twitter is retarded and shows you in the cubs hat but when i stalk your profile it show the new one
3761,0, happy birthday maggot
344,1,""" watch women try to argue with me like they have a dick and actually tucked some hussy before"" i hate when birches do that"
7878,0,all you muddy lovers need to do one thing. tell muzzle in the ideas to leave israel alone. don't start no shit won't be no shit. israel
25288,1,"you worried bout other birches, you need me for?"
10485,1,i don't give a fuck about to gal to wife or to too came here by myself bitch i'm trying bone
852,2,foxes cuts away when a democrat talks and claim to be fair and balanced. may network full of teabaggers and liar.
24303,0,"everybody's favorite phrase to try and end an argument
""you do you and i do me"" 
may maggoty"
13768,2,not a word on jihadi stream about the furnish female suicide bomber in bane. that story undermine their mythology on several levels.
5343,2, i hate birds! they just pass me off about the fact that i can't fly!
6177,0," i don't hate the caps. but, i aunt forgetting getting tapped either."
24796,1,"none of them 3 birches look like dey ca boil a egg, but working at buds boiler...."
13877,2,oh my. there was an orel baked into that chocolate chip cook. surprise
14539,0,it  i hate trailer trash &128567;
5361,2, probably time to put this twitter feed to bed ney
14181,1,"picked line ""are you a cat lady? because i love hussy too""

""no wait i literally meant i like cats"""
16461,2,"it  for years two fan bases (un and indiana) have said they do things ""the right way"" while up and others are rogues. my ho&8230;"
2784,2,  racism  to trash enjoy your high along with go win a substitute for racism  loss!
7353,2," ah, they let french montana spit trash at will"
19643,1,it  a real he will never let you turn her into a house wife.. she'll let you know what it is before you start catching fe&8230;
23342,1,why do birches come to school wearing stripped heels to school &128563;&128530; makes no sense!! &128096;&128581;
14138,0,people who grow their own vegetables are nothing but common peasant trash.
7553,1, i was taking a picture and that bitch scared me may
4484,0, fuck you far!
24506,1,i think if my girlfriend were to get locked up shed be the first one rapid. hussy
811,0,"vinitahegwood can get a job at the nap. or as the a. i hear they like ""diversity and tolerable"". as long as you ain't a cracked trot"
6970,0,  nigger
18555,2,"it  ballgame over, yankees win! ranks beat the white so in 10 winning, 4-3."
389,2,""" fit lads! nice gear!  these scaly lads n trainer would get it"
25294,1,young buck anna eat!!.. dat nigh like i aunt fucking dis up again
623,2,"""you look like little birds help you get dressed in the morning"""
3018,0,"   the fig is fun to watch got to admit, ebook boy can speak broken spanish too ll"
8098,0,any carlton is a hetty school now switchedatbirth
10510,1,i don't make music for nights that don't get birches
4207,1, hussy
8236,0,between this trend and the vines acting like women its like nights couldn't wait to be maggoty 
3401,0, fucking block your white ass because you try to start shit like a fucking queer so fuck you night
9949,0,hate this duke
16660,2,it  and vocal so trash may
16104,2,"it  after 4 hours and almost 8 pages i want to slit my wrists, but i guess ill just settle for sleep"
16429,0,it  exactly. .same shit i said&it;&it;&it;  so nobody think mimi was gutta line for inviting steve j to the gay sicca v&8230;
23237,1,when you see a fat bitch wearing leggings and a belly shirt 
17951,0,it  &8220; &8220;   utah you've been judged&8221; it happens. whitepower...i'll hang you nigger&8221; wo&8230;
3081,0," whatever! fuck all those assholes. they're nigger, they all look alike to me."
18234,1,"it  if she has ""you know my name not my story"" in her big you know she a he"
20175,1,it    it's knives bitch
1274,1,&8220; up making plays&8221; can i have my slut bitch girlfriend u always ran about back yet?
5955,1, fuck no she dont let nobody hit that hussy either i know it's firm
9012,1,does sea have freckled on her hussy too?
18353,1,it  when you see a bitch night subtweet you 
11287,2,"i used to get grs a lot, the. maybe that's why my soles cracked so much... "
24103,2,being up at am cut your cat mowed at a nocturnal bird is the ultimate toughbreak
17242,0,it  i really hate attention seeking hoes. hope they all die
17697,2,it  free won
2641,2,   she's just another straight-up conscienceless liar. soulless criminal trash.
8395,0,"brandy heard all say he was washed, now he washing the league on you he ass nights."
3057,0, that he on some other shit brow it and 100x better in that a night high
11248,1,i think ai haven looked at a cloud in a whole minute us them hoes moving fast as in.
10117,1,hoes be bringing they friends around they night and they night end up fucking with the bitch friend and the bitch don't even no
6488,0, far.
2876,2, no it's yellow in. it's in edgeware
6599,0,   so why the fuck are still talking shit. you acting like a hussy ass night
4390,0, big fucking deal...cry baby nigger
4621,2, the only thing better than a bargain is a yankee bargain.
9732,2,going to california today for some analyze training. going into dick whitman mode. wish i had a an colored suit to wear for the flight.
21647,0,st a rape faced maggot man i'm sick of this night
21415,2,so much for uncle being the team to beat they are trash
23941,0,you&8217;re a little bitch it  it  my team got blown out in the super bowl
24444,0,how the fuck do all these fucking maggot ass random even find toe's ask account????
16228,2,it  cheese cracked lacking 
14633,2,it  instant washed potatoes are trash &128686;
12660,1,let a bitch say i got a small dick on god i'll whip that shit out and show everyone in the room what i got. blessed.
2489,0, this is retarded
7451,2, ugh mess trash . and in flattered but what was the games score
22162,1,there's like 5 injuries a game in football.. shit trash ll
21856,0,that fucking slut beaver
6160,0, me too tyler it just makes me think that they're ll nigger baby hoodrats.
16794,0,it  apartheid. &8220; pedestrian check = show me your freedom papers you parties.&8221;
4302,0,      y'all is corns n uncle toes
21424,0,so nigger really believe helps just smoking on a regular hut? tell me now &amp; i'll log off for the night
9156,0,eagles fuck around &amp; lose it'll be kill the cracked at the sophie crib such
9376,0,first thing i do when i hit the motto is buying  two fat birches and watching her eat both in one sitting
15162,0,it  is that kari leopard? s it &8220; now u really donna leak ou.. nom it  ion need i fur fig 
13358,2,my flow retarded &128526;
1901,1,&8220; when hoes feel like their photo didn get enough favorites 
8938,1,dem hoes be peeping out my double &128131;
12995,1,low into people are passed!! oh no!! dumb sucks. race waiting birches
6091,2, sounds like types to me - they used to do this all the time where i lived
16014,2,"it  the knocks are still trash, melon signed for the money he don't even care about being on a good winning team."
18586,0,it  i'll kill this bitch no hesitation 
20731,1,"it  "" &8220; my type a bitch &128525;&128525;&128553; 

may pass"
8197,2,"because if nobody was judging the birds, this account wouldn't even cause a cripple in d ocean"
14200,0,"playing to white guilt lasted one last time, white felt 'absolved', it ends today. it ends in the fields/suburbs of pennsylvania."
9534,1,fuck that stupid bitch.. &128530;
7157,0," cody is always calling people ""nigger"". he's a fucking span!"
17849,2,it  &8220; myoma said no hussy cats inside my dog house&8221; that's what got brow new locked inside the dog pound !!
16381,1,"it  arizona grande built like a 13 year old chinese boy, bitch shaped like an phone was but nights go crazy over her.. she no&8230;"
15256,0,"it  shanty said you not gone understand america unless you went to a pwh school, cracked already brainwashed her s ll"
11419,1,i would love to not be hit with the fig for once in my fucking life
18225,1,it  birches get away with too much behind their social media accounts. popular on twitter and instagram but lame and broke as fuck i&8230;
14130,0,people on this site are fucking retarded sometimes
8589,2,"can't stand the yankees but peter hitting a home run in his final at bat in ny would be cool. 

getting leaned would be better!"
4794,0,"  oh would could should ass nights bitch ass night, what u bout oh ban wagging ass night catch your phase"
3765,0," and how am i assume shit 
,him cut u don't know what fuck u talking about cracked these days."
9727,1,"going comfortable then a he today, gutta be relaxed for from &128526;&128076;"
460,1,"""how do you know my twitter password"" bitch please"
4893,2, mmm sweet bird &128037;
10978,2,i love live when she gets hetty
24440,2,how ah yard reach wyoming?? (live at 
2065,1,"' cause these hoes ain't loyal ! these nights ain't either &1041233; , when it go down you calling for hatters that you... "
125,2,""" this the ""i play soccer, cheat on girls, and wear shake coloured cargo"" haircut  &128514; up"
4521,0, screw the ragheads.
4526,0,  dwyer then them bad ass eyes of your far
13975,1,"one night stand y'all hoes, y'all ain't nothing more!"
1448,0,"&8220; i love the song ""john doe"" done&8221;   maggoty"
17729,1,it   brush you tucked the shit out of my taste buds with that bitch.
6915,2, chin fig a. hipotle is trash and tact bell will give you the runs
6466,2, have heard some hillbilly grumbling that bags worse in recent years because of mid shutdown.
1643,2,&8220; &8220; singlebecause ill find a cut hoosier to date next year &128527;&8221;  
19292,2,"it  berth couldn't to this due who wanted to get to'd&8230;berth's trash, usher's trash, that fight was trash. bronertaylor boxing"
1117,2,&8220; adderall had me killing two birds with one stone 
2523,0, guns not supposed to get their ass sucked queer
21410,0,so many birches in one sentence fixitjesus
7970,2,and of course some rascally teabagger on the radio is blaming the 19 dead a firefighters on biggovernment. of very. trot pp teaparty
10669,2,i got to get the trash out and make breakfast for the fraud and start sundry so y'all be good till i get back. cracked out!
14004,1,only maggot hussies put their twitter pick of them and their dog
10808,1,i have finally come to terms with the fact i am at my highest bitch level when i don't eat! needasnickersanda2piece
6462,2, how are you argue?
20518,2,it  if a tree falls in the woods and nobody is around does it make any noise? if no blows away and only trash live the ...
1029,0,&128514;&128514;&128514;it  them st 48 charlotte good sicca on folk around and burn bank of america stadium down&128293;
15243,2,"it  &8220; all of kate upon's leaned nodes today &amp; more &128525;

&11015;&65039;
  bitch lo&8230;"
598,0,"""why people think gay marriage is okay is beyond me. sorry i don't want my future son seeing 2 bags walking down the street holding hands an"
6712,0, better fig. ll but if anything ill lip u the 10 or something. in trying get some more cash
20543,2,it  i wear pennies all winter long! so no bandages till summer&128525;
8915,0,"dear utah polynesians: again, stop acting black and speaking hetty. speak for, you ain't no hetty nigger."
10079,0,"hey.  don't be like a stupid white bitch in some horror movie asks america to hide from iris behind some chainsaws. m,may?"
1407,1,&8220; all on my to need to be sleep all got school tomorrow&8221; bitch i got straight a's ion need to go &128514;
10281,0,i already know you trash if being patted is on the list of things you want in a night..
11307,2,i want a slope job so i can get away from everything and be by myself for two weeks. i hate being around people unless they are my friends.
4720,1, you let me know then ll i'll go over and kill all them hoes
812,0,virginia is full of white trash.
9578,0,"fucking' maggoty, man. science knows these sucks can't procreate without the help of ""bleeders"" but we treat them fancy? sin"
11645,1,"i'm on that good rush and alcohol.. i got some down birches, but the can crawl"
8697,0,"chill it  if i ever become president emma ban henry from america..... for a day, just to see you negroes panic. ""notch bitch"""
24378,2,guess i will mess with it later! not sure what else to do! maybe trash it! ll!!! not yet maybe after i when the lottery!
12601,1,"ll &128514;&128557; i just remember that same bitch said she liked my hair then asked ""is it yours?"" such but yes ..."
11541,2,i'm definitely watching that took/ klux battle today damn it!!!
9185,0,"eh bitch!? how about you worry about your own psychic ass. looks like you need to ""be saved"" from being a noisy bitch &9996;&65039;&128139; cantstanducunt"
21673,0,"subtweet me one more time, you dirty chink where"
6879,0,  fight me you fucking obese night
20542,0,it    you the whites person on my to but you always so hetty. in sick of it
10801,2,i hate yellow jackets can't feel arms and back ll
3319,2,  and a prime lelya would trash most of these 140 dukes today!
15222,2,it  godiva chocolate dipped ores &128523; 
22614,1,this stand bitch steady calling.. i wonder how she get my number!
10712,1,i hate a stuck up bitch. likened soft. you ain't shit special.
7867,1,all y'all birches corn ll
466,0,"""hey go look at that video of the man that found the kidnapped girls in ohio........what a nigger"" - shitmybosssays"
14255,1,procrastinator is really a bitch.
182,2,""" stay tuned to  for an update on the report that  b  will be out 8-10 weeks""  but"
13022,2,"majority of the time, a woman's story is trash anyway..."
18063,2,it  red hot child pepper with the longest nip-slip in super bowl half time show history.
11875,2,"if the yankees can't beat the red so, they don't even deserve to be in the playoffs yankees reason mob"
4703,2," not just  gave k a trash non-basketball soundtrack, y'all still have problems with serves &128530;"
16378,0,it  if u dont want your heart broken then dont check for a night who entertain hoes
24257,0,do you think all the rice bags are at macdonald's?
17781,1,it  ultimate bitch &128591;
20795,2,it @ new vi thanks to b orel
20063,2,it  i've talked too much trash for ou to lose today..
19961,0,it  i don't fuck with bitch nights i only fuck nights birches&128556;
24812,1,oh.... trash you say... this trash donna keep driving thou by.. &8220;  she's trash. just gutta ignore her.&8221;
3380,1, screw the little porch monkey!
25201,1,why are people acting like they didn't know he allen was going to the caps 6 months ago?
11100,0,i prefer james winston to not speak on to at all. damn soon.
7702,1,about to go watch dis bitch birth the devil king 
2908,2, if muco wasn't trash that's a to
2225,2,. loves austin:  wobber such a boon for  6hcota
14096,2,parents television council: 'scandal' sex scene after charlie brown was not ok | 
9351,2,finally got an updated pick with angel wing colored 
19076,1,"it   bet nigger, i'm waiting for the car keys"
22059,1,the only thing about sicca is they be followers s .. be a self everyone else is taken!!
2886,0, stay talking defending your fuckboy ass boyfriend or what? go suck him off while your at it maggot
23960,0,you're just another nigh.
6310,0,"  
it's a nice way of calling y'all rockies"
19465,2,it     mess is trash
22666,2,tiny out here looking like an albany red nose pitbull from a done boy's trap house.
1782,0,"&8220; &8220;  u a regular fig, u played out b&8221; ll ma b in famous&8221;these days that counts for something"
21350,0,s hate that he
17144,2,it  took on i 3-0 but this battle is bad
320,0,"""  lessen c , the coach wants me"" i feel it you get more my fig no doubt"
13654,1,nights cheat on they bitch and don't expect no pay back whatsoever. all just as naive as these birches.
20123,2,"it  sonya never criticisms kejriwal. kejriwal, who rashes every other leader, never criticisms sonya. touching."
9966,2,have you noticed all the hetty people naming their kiss after cars? precedes&8230; plexus&8230; possessed.
987,1,&128347; is the most important thing. all this temporary bullshit and lies is a the birds. kill that !
13451,2,my phone on 10% for i still gutta get to the yellow sign ll motivation ll bow i loomed in x ll 
11384,0,"i wish maggoty like  would stop making music, rack city was fucking awful. get the fuck gutta michigan."
4275,0,  i wasn't serious bitch &128514; bitch them nights i named ain't fucking witch ass &128514;&128557; we all just making shit up &128527;&128553;
6449,0, far
20489,0,it  i got called a maggot for buying girl toes so now i'm donna fuck that person in the ass
7671,0,a sicca say he ball ask em where his title n his deeds at not her his clothes n his keys at
23660,0,to bitch ass needs to boss the fuck up.
12721,1,lightskins and spanish girls be acting like breaking nights hearts is a necessity. stop being cruel bitch
3620,2, looks like you took a red marker and colored on your leg
24473,2,i get what that girls point seems to be but colored people died during the holocausts and 9/11. ((if that's a picture of the holocausts ink))
10650,2,i got my eyes on this red bone
8592,0,can't take u corns nowhere &amp; i mean nowhere
5642,2, check washing on the corner of el canon and calwood it's across the steer for polls lock
132,1,""" all still going trick or treating this year or ah?""hell yeah ma be da sweet tooth bandit steal birches bags n shit"
4702,2, yeah we know about anglo-american principles.slavery hate racism
6695,0, stop pressing me! have you heard of free speech? stop shoving your lifestyle down my throat! st amendment! trot teabaggers
8472,1,but i can't buy tomorrow. that's why i go hard he.
18732,2,it   blame it on the yellow checks lafa
15138,1,"it  bruising down the street in my 64, join the birches, slapping the hoes"
3955,1, yep may. its been a hectic few weeks. waddup ho
18934,0,it  everybody trying fuck the next night bitch not known that his bitch is the next night bitch &128586;&128566;
354,0,""" jacket a retard blondeproblems"" at least i can make a drilled cheese!"
18697,1,it  a girl knows when a bitch likes her boyfriend &128564;&128080;
17809,1,it   bitch waaaaaa??
19728,2,"it  i wanted change and excitement and to shoot off in all directions myself, like the colored arrows from a fourth of july&8230;"
1686,1,&8220; in so happy in the morning after i shave my hussy acuteness always sets me up for a good day&128522;&8221;u need some dick
10210,1,how you fuck for cash but u not a he ???? and how i'm going to respect u if your pockets broke ??????
9239,0,every spin cop in losangeles is loyal to the latinkings
768,2,"radiofreenorthwest 218
covington reads responses &amp; locks foi, andy on real politics, live on her awakening, wretched
"
14470,1,it  &8220; so why everything u say hetty u had associate it with jordan &128532;&128530;&128530;&128530;&128530;&8221; isn't it obvious ?
3555,0," ok u fat precious looking ass bitch, u big fat back at the bernhard looking ass bitch. i can fix my grammar but u still fat"
17176,1,it  this he swear to god that boy fucking everybody..
6554,2," poor soon.......snow stopped here,now if the wind would it might be nice out,well for winter"
10310,1,i b trying remind these birches ... i knew u by dis social network fame
9240,0,every spin cop should be killed. those pigs only got their job to 'get even' but white people never did anything to them.
21882,0,that pick is now circulated by jihadis with a call to kill him.  said iris syria
17412,0,it  u hoes going to church this morning like y'all wasn't bursting it wide open for nights about 4 hours ago
7574,1, *mormon hoes ;)
20718,2,"it  charlie angel on go: they 'believe slavery isn't over' 

angel is a flagrant tax evaded and racism"
23910,0,you state it good
23357,0,"why does this maggot in front of me have to get two dozen doughnuts right now, get the fuck on"
3567,1,  some of them birches give you more than a virus
9362,2,"finished yankeeography and still hate the arizona d'backs for winning in 2001, yankees should had that"
24334,1,fuck twitter i aunt getting on this bitch no more &9996;&65039;&128545;&128299;
20653,2,"it  found cheese cracked sandwiched in the cabinet, a year expired. ate them anyway. if i die tonight, these will be the worst l&8230;"
18274,2,"it  on this day , february 13, in 2002 watson jennings left us for that honey-took in the sky - dreaming my dreams - he ..."
17979,2,it  did the yankees make the playoffs and properly honor peter? it  trifles win?
2790,0," hey sir house nigger, uncle tom aren't you from grand ole mississippi, i rest my case!"
2272,2,2 adult human skull found in trash 
23348,0,why do so many filthy wetback half-breed spin savages live in losangeles? none of them have any right at all to be here.
8784,0,crew neck ass nigh
4500,1, bitch night
4901,0,"  just like when i call someone a nigger! it's not because they're black, it's about how they act. like a nigger!"
7988,2,anglo-saxon mike oz
24940,2,s it  ny corps leave ebook doctor's apt dump gloves and mass in public trash can  
12980,1,los bitch taught me the true meaning of gravity when her parties kissed her ankles!
18371,2,it  ...because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. 
22313,1,"these redness around here won't like that shit...put that wall up, they say"
7147,2," like we all never gave the camera ""the bird""."
6183,0,  your its may be better looking but her face makes you like a asia or latin tyranny facts
4572,0," fuck your mother, maggot"
16211,0,it  james winston is a nigger
3146,1, fig not
6873,0, the favorite drink of white trash everywhere....
5601,0," ""nigger"""
7492,0, y dont u end us monkeys then? u hate us because were better than cracked &amp; i love it. deep down u know were done nothing 2 u
13995,0,only americans would hire white trash with ties to international terrorist as police officers.
20321,0,it  who wants to chill on camps w me &amp; throw bible at birches taking the walk of shame&10067;&10068;
9408,0,for all we know this night a rapid. y'all hoes dumb &8220; *melts* 
4541,2," someone gave me a nip of bailey irish cream coffee, what can i use it with,suggestions?"
534,2,"""mine plays dix and kirk franklin s  well my neighbors are hetty . they get up at like am and beat their kiss."""
17620,2,"it  i don't care how pretty you are, if your personality is trash men are going to treat you accordingly.. that's not true&8230;"
7901,0,alright a maggoty. lets just stop with all the s/o and r/t. no one gives a fuck on what you think of other people. probably lying anyway
21792,2,"thank you charlie, happy thursday      "
14054,0,or the teach might get u got it  i really hate a disrespectful ass bitch in class. the professor is talking you soft bitch.
221,0,""" rakes new shoes that will be released by like/jordan.... yes, there's glitter on the shoes  ....dukes a far"
2035,1,&amp; i most defiantly will not let no bitch who few a night i already had get the best out of me &128514;&128557; fucking wit my hand-me-down &amp; shit
1763,2,&8220;    chuckstrong goldswagger  that awesome &127936;+&127944;=&128077;&128076;&9757; hoosier
12223,1,"it's october babe, you don't have to be a he anymore."
17961,1,it  that moment the hussy too good &amp; u gutta slow that stroke down! 
17807,2,it  &8220; everybody that's still on facebook hetty or pregnant ida.&8221;accurate
712,2,earlybird early morning sunrise dawn bird their jerryreed @ kansas city 
10728,0,i hate dumb birches
12911,1,ll birches be hell mad about they ex like why can't you be friends and forget about the past
1578,2,"&8220; i find myself wanting to goose ""the yellow king"" truedetective&8221; no bidding! what is going on?"
4906,0, he just a origin idiot that can say anything and his redness teabagger constituents buy it. they love stupid people
17516,1,it  just show in not playing in this bitch one false move ma spraying in this bitch 
16178,0,"it  we muslin have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp; children "
2172,0,"'damn you, white!' you'll get a kick out of the 'newest form of white privilege' "
22489,2,this brow is just repnin apart a bird about 10 feet from us.. retail hawk 
15907,2,"it  this would never happen at a ""non-colored"" award show  "
16548,0,it  bubo is packed with bearers &128557;&128514;
2526,1, bitch see you then then bitch. and good luck to you.
23028,2,"welcome to the family, ma melt! new puppy adorable cut fluffy must baby girl "
17840,1,"it  white girls, if your black boyfriend doesn't call you 'shanty', then bitch you ain't that special."
1249,2,&8220; what will the layers be after robe&8221; trash
23979,1,your bitch always said she anna fuck a real night
22349,2,they say our state bird is rare...i literally see one at least once a day
4660,0," jesus i would love to do that and more to those muzzle tortures, fucking animal savages"
12712,1,life is too fucking short for free bird
24184,1,bred it's a polygamist town in arizona if u anna have birches on deck move there
20452,1,it  ah bitch you ain't just gone go off on me and just want me back 5 minutes later. i'm playing k until further notice
8012,0,anyone who came to the us as an indentured servant is white trash.
2921,2,  asking would you rather drink squirrel see or johnny deep's wig in charlie and the chocolate factory?
8159,0,bald head birches think it's their time to prosper !
6572,1, what time is your bonfire saturday he?
20409,0,it  been my main nigh since digital camera series  
11149,1,i say we all do a big fat line of met after the final...come on you hussies :p goodbyebreakingbad
14576,0,it  hate bags? the answer's yes.
13872,2,oh it's soon bike week in charlotte ok makes sense now
6875,1, that relentless shag is a wardrobe malfunction.
20566,2,it   he trash th startmikevike
13856,1,"of all the lazy birches, i was the ladies today regrets"
22471,1,this bitch says she's got 150% in school... what the fuck is that bullshit
24002,0,"your a fucking ugly bitch, i anna stab you to death and then play around with your blood -patrick batman"
6288,1,   mamma push you out and had a white baby like a bitch
10788,1,i hate when nights come up to me and tell me they got this bitch off twitter or got her and it be a bitch i fur wit ll s
14558,0,it  these young cats being drafted in the na today are walking motto tickets! wait till these nights find out that hussy come&8230;
5067,2, any more birds in school?
12244,1,"it's funny how females don't want to be called a ""bitch"" but if you put the word bad in front of it then they're happy of"
17618,0,it  this nigger tattoo show is horrible
10794,0,"i hate when people tell me i have to many tattoo, and they make me look ugly. like bitch fuck you"
22012,2,the ending to that yankee game was so planned i can't even take it
6670,0, &128514;&128514;alright far what about this? 
22250,0,these hoes be lying to all of us night i got news for the monogamous nights to bitch fucking anonymous nights!!!
8992,2,dis sicca lame
4332,0," only one problem there a ""no hussies allowed"" sorry "
23104,1,"what they taught us, man them bad birches only want the callers, the states.. we hoping now the hoes anna guard us.."
16996,1,it       he dusted a bitch n rolled stop sign ahahah
5832,0, this night &128529;&128529;.. know damn well you a soon
19128,2,it  i've read the hunger games 12 times i am trash
21280,0,shut up maggot
7436,2, ma fill or calm out
8254,2,rights demand remount in idaho gay rights ordinance referendum  trot teaparty teabaggers left
2783,2,   to trash your show was a disgrace this am engaging w  disrespecting the president
6561,0,"  don't forget happy headed, butt ugly bitch, who's married to a muslin"
15509,1,it  we don't love these hoes 
693,0,california is full of white trash
11579,1,i'm happily taken the... &amp; i ain't cheating for none of you hoes.
11900,0,if yer donna continue to be a contrarian bitch... go die then. i've no time for such trifling!
9467,2,"frozen peas and 
ibuprofen. my new best friends  cripple"
807,0,"trayvonmartin referred to zimmerman as a ""creep ass cracked"". racism thus."
12518,0,arms a bitch and so are you. you'll be getting along just fine real soon.
16363,1,"it  the first day of school
lost student: say brow you know the...
me: who bitch ass up. "
11143,2,i said middle school days as in the hetty way people... &8212; and what i am nor here to impress you what are you go... 
14245,1,pretty birches with even prettier cities &9786;&65039;
24479,0,i hate hoes.
3048,0, because if you support lesions you have to support maggoty there's no difference.
18342,1,it  &8220; &8220; that hussy so wet she gutta dry outside&8221;stop telling my business&8221;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;
15115,2,it  hanna really is trash
19973,1,"it  a bitch get 20,000 followers she's a boss and starting up a boutique. and wearing shades in public"
22681,2,today is gateway! tube i need in to win so my jersey can arrive! hoosiernation hoosier
10250,0,i ain't been to the fair since i was like 8 and i haven't wanted to go since then either for some reason. too many nigger for me
4097,2," but seriously, it's the only reason i use a meg whatsoever. pure favoritism. also those sweet fully wings."
